12.83,-6.49,-3.90,4.39,-3.21,-8.89,590.00,1552.00,1237.00,1029.00,1375.00
14.45,-2.98,-6.96,4.40,-3.72,-8.42,587.00,1554.00,1255.00,1051.00,1385.00
14.49,-2.98,-7.02,4.40,-3.71,-8.44,590.00,1553.00,1265.00,1051.00,1379.00
14.58,-3.00,-7.07,4.43,-3.68,-8.46,588.00,1559.00,1263.00,1047.00,1386.00
14.58,-2.98,-7.13,4.42,-3.64,-8.48,592.00,1557.00,1263.00,1046.00,1388.00
14.72,-2.98,-7.11,4.40,-3.61,-8.50,590.00,1561.00,1266.00,1050.00,1383.00
14.84,-2.98,-7.02,4.41,-3.56,-8.53,587.00,1565.00,1264.00,1049.00,1392.00
14.53,-2.92,-6.96,4.45,-3.49,-8.52,582.00,1552.00,1261.00,1050.00,1385.00


14.74,-5.11,-7.71,4.61,-3.09,-8.99,579.00,1558.00,1281.00,1045.00,1385.00
14.52,-4.88,-7.84,4.64,-3.09,-8.98,585.00,1561.00,1289.00,1041.00,1379.00
14.30,-4.83,-7.73,4.67,-3.11,-8.97,582.00,1561.00,1292.00,1046.00,1382.00
14.13,-4.75,-7.58,4.74,-3.13,-8.94,589.00,1566.00,1286.00,1041.00,1382.00
13.97,-4.64,-7.42,4.81,-3.17,-8.89,583.00,1565.00,1291.00,1045.00,1383.00
13.72,-4.38,-7.03,4.85,-3.25,-8.81,587.00,1563.00,1289.00,1043.00,1383.00
13.48,-4.17,-6.82,4.87,-3.35,-8.72,589.00,1565.00,1280.00,1040.00,1379.00
13.23,-3.74,-6.72,4.87,-3.44,-8.61,592.00,1562.00,1283.00,1045.00,1379.00
13.19,-3.39,-6.73,4.87,-3.51,-8.50,588.00,1565.00,1282.00,1045.00,1382.00
13.30,-3.26,-6.70,4.87,-3.58,-8.40,590.00,1565.00,1287.00,1045.00,1379.00


13.26,-8.67,-7.38,2.63,-4.18,-7.96,591.00,1556.00,1282.00,1039.00,1385.00
13.24,-8.58,-7.24,2.83,-4.07,-8.22,577.00,1552.00,1290.00,1042.00,1385.00
13.10,-8.84,-7.47,3.02,-4.00,-8.46,585.00,1557.00,1290.00,1043.00,1377.00
12.90,-8.77,-7.37,3.14,-3.93,-8.64,589.00,1554.00,1287.00,1040.00,1379.00
12.73,-8.91,-7.45,3.37,-3.90,-8.78,588.00,1555.00,1286.00,1045.00,1384.00
12.23,-9.14,-7.57,3.53,-3.86,-8.90,582.00,1554.00,1283.00,1039.00,1380.00
12.26,-9.00,-7.34,3.67,-3.85,-8.94,583.00,1555.00,1283.00,1043.00,1383.00
12.14,-9.05,-7.30,3.82,-3.86,-8.89,588.00,1559.00,1283.00,1040.00,1377.00
12.41,-9.18,-7.40,3.89,-3.86,-8.83,579.00,1554.00,1283.00,1043.00,1379.00
12.37,-8.98,-7.27,3.94,-3.83,-8.73,591.00,1552.00,1292.00,1040.00,1377.00


2.51,3.18,1.58,5.06,-4.48,-7.37,592.00,1585.00,1308.00,1040.00,1391.00
2.43,3.64,1.70,5.04,-4.58,-7.30,592.00,1584.00,1314.00,1040.00,1391.00
2.32,3.96,1.93,4.97,-4.71,-7.27,592.00,1589.00,1311.00,1040.00,1388.00
2.22,4.25,2.08,4.89,-4.86,-7.24,592.00,1589.00,1310.00,1040.00,1385.00
2.30,4.56,2.20,4.84,-5.00,-7.21,592.00,1588.00,1310.00,1037.00,1383.00
2.24,4.79,2.20,4.81,-5.13,-7.18,591.00,1587.00,1314.00,1040.00,1391.00
2.29,5.09,2.00,4.71,-5.26,-7.16,586.00,1588.00,1312.00,1039.00,1383.00
2.44,5.17,1.88,4.60,-5.37,-7.14,592.00,1585.00,1312.00,1035.00,1387.00
2.58,5.24,2.02,4.53,-5.49,-7.12,592.00,1579.00,1310.00,1040.00,1388.00
2.67,5.30,2.08,4.46,-5.64,-7.12,592.00,1581.00,1315.00,1037.00,1386.00


13.80,-2.50,-4.20,4.82,-2.95,-8.66,591.00,1584.00,1325.00,1042.00,1391.00
13.88,-2.30,-4.16,4.68,-2.97,-8.61,590.00,1585.00,1319.00,1040.00,1388.00
13.88,-2.31,-4.22,4.69,-2.95,-8.56,592.00,1582.00,1315.00,1040.00,1390.00
13.96,-2.54,-3.74,4.64,-3.01,-8.53,588.00,1584.00,1318.00,1036.00,1389.00
13.83,-2.53,-4.00,4.57,-3.07,-8.49,593.00,1585.00,1317.00,1040.00,1392.00
13.79,-2.50,-4.21,4.52,-3.07,-8.48,589.00,1584.00,1317.00,1040.00,1390.00
13.89,-2.68,-3.82,4.50,-3.08,-8.46,588.00,1585.00,1317.00,1040.00,1388.00
13.92,-2.46,-4.08,4.48,-3.11,-8.47,593.00,1584.00,1315.00,1039.00,1390.00
13.97,-2.52,-4.40,4.48,-3.09,-8.46,592.00,1584.00,1317.00,1040.00,1392.00
13.84,-2.73,-4.27,4.49,-3.10,-8.48,591.00,1586.00,1319.00,1039.00,1391.00


13.42,-2.38,-3.58,5.10,-3.74,-8.16,592.00,1584.00,1330.00,1046.00,1392.00
13.42,-2.29,-3.74,5.03,-3.71,-8.15,591.00,1591.00,1333.00,1045.00,1389.00
13.32,-2.30,-3.59,4.96,-3.69,-8.16,601.00,1593.00,1328.00,1042.00,1390.00
13.31,-2.33,-3.73,4.94,-3.65,-8.17,592.00,1597.00,1330.00,1041.00,1391.00
13.30,-2.38,-3.81,4.94,-3.62,-8.17,591.00,1585.00,1328.00,1040.00,1392.00
13.24,-2.29,-3.84,4.90,-3.60,-8.17,589.00,1599.00,1329.00,1040.00,1391.00
13.28,-2.27,-3.84,4.88,-3.60,-8.18,592.00,1591.00,1333.00,1045.00,1391.00
13.20,-2.16,-3.79,4.84,-3.59,-8.17,592.00,1593.00,1332.00,1043.00,1391.00
13.17,-2.04,-3.65,4.79,-3.58,-8.17,595.00,1593.00,1331.00,1040.00,1392.00
13.16,-1.92,-3.58,4.74,-3.60,-8.17,592.00,1588.00,1329.00,1045.00,1387.00


7.55,-1.59,-2.00,5.58,-0.59,-10.65,593.00,1598.00,1315.00,1040.00,1392.00
7.05,-1.73,-1.61,5.60,-0.59,-10.55,592.00,1595.00,1317.00,1044.00,1389.00
6.85,-1.36,-1.69,5.50,-0.68,-10.50,590.00,1594.00,1323.00,1047.00,1388.00
6.81,-1.14,-1.79,5.33,-0.75,-10.45,592.00,1598.00,1319.00,1042.00,1392.00
7.07,-0.97,-1.69,5.18,-0.84,-10.41,592.00,1593.00,1325.00,1045.00,1390.00
7.16,-0.91,-1.41,5.11,-0.89,-10.36,596.00,1597.00,1328.00,1043.00,1391.00
7.11,-0.63,-0.89,5.06,-0.89,-10.31,594.00,1600.00,1323.00,1043.00,1387.00
7.15,-0.13,-0.64,5.04,-0.86,-10.27,592.00,1596.00,1322.00,1040.00,1390.00
7.19,0.74,-0.26,5.07,-0.80,-10.23,587.00,1597.00,1319.00,1041.00,1390.00
7.23,1.53,-0.07,5.14,-0.74,-10.20,592.00,1595.00,1323.00,1045.00,1389.00


14.40,-5.74,-8.14,4.45,-3.78,-8.20,590.00,1555.00,1265.00,1034.00,1379.00
14.38,-6.06,-8.03,4.41,-3.75,-8.22,585.00,1552.00,1263.00,1035.00,1378.00
14.41,-6.12,-8.15,4.40,-3.74,-8.24,591.00,1565.00,1270.00,1040.00,1373.00
14.36,-6.28,-8.16,4.37,-3.72,-8.26,580.00,1553.00,1257.00,1036.00,1378.00
14.28,-6.39,-8.23,4.36,-3.70,-8.29,586.00,1559.00,1264.00,1036.00,1378.00
14.25,-6.50,-8.19,4.35,-3.69,-8.31,586.00,1552.00,1262.00,1039.00,1377.00
14.22,-6.58,-8.23,4.36,-3.67,-8.34,587.00,1553.00,1259.00,1035.00,1385.00
14.24,-6.65,-8.28,4.38,-3.65,-8.37,589.00,1556.00,1264.00,1040.00,1376.00
14.22,-6.78,-8.17,4.42,-3.62,-8.40,582.00,1552.00,1264.00,1033.00,1379.00
14.12,-6.79,-8.20,4.46,-3.59,-8.43,581.00,1543.00,1262.00,1039.00,1383.00


14.07,-7.06,-10.20,3.84,-4.27,-7.30,585.00,1555.00,1275.00,1037.00,1376.00
14.00,-6.70,-10.64,3.78,-4.18,-7.36,577.00,1552.00,1270.00,1037.00,1378.00
13.85,-6.89,-10.34,3.77,-4.11,-7.42,583.00,1551.00,1279.00,1037.00,1379.00
13.76,-6.90,-10.03,3.85,-4.11,-7.45,589.00,1552.00,1263.00,1034.00,1379.00
13.46,-7.01,-10.35,3.80,-4.07,-7.53,579.00,1555.00,1273.00,1040.00,1374.00
13.23,-7.10,-9.89,3.81,-4.05,-7.58,587.00,1557.00,1271.00,1034.00,1377.00
12.91,-7.29,-9.49,3.83,-4.08,-7.64,582.00,1552.00,1274.00,1035.00,1386.00
12.83,-7.36,-9.63,3.76,-4.09,-7.71,587.00,1554.00,1278.00,1035.00,1375.00
12.61,-7.54,-9.43,3.73,-4.10,-7.73,582.00,1552.00,1269.00,1029.00,1367.00
12.75,-7.47,-9.34,3.76,-4.13,-7.76,585.00,1555.00,1259.00,1030.00,1378.00


3.30,5.26,1.43,5.53,-5.25,-7.32,591.00,1586.00,1315.00,1045.00,1387.00
3.42,5.49,1.57,5.43,-5.33,-7.29,591.00,1587.00,1314.00,1041.00,1386.00
3.43,5.61,1.68,5.31,-5.41,-7.27,582.00,1584.00,1310.00,1046.00,1390.00
3.51,5.69,1.85,5.19,-5.52,-7.24,592.00,1587.00,1284.00,1047.00,1390.00
3.68,5.84,2.00,5.04,-5.61,-7.22,591.00,1584.00,1290.00,1044.00,1389.00
3.73,6.04,2.01,4.89,-5.70,-7.18,593.00,1587.00,1296.00,1042.00,1386.00
3.77,6.11,2.14,4.74,-5.74,-7.13,592.00,1586.00,1296.00,1040.00,1391.00
3.96,6.14,2.23,4.61,-5.86,-7.06,588.00,1593.00,1296.00,1043.00,1386.00
4.13,5.94,2.38,4.49,-5.97,-7.03,590.00,1589.00,1280.00,1041.00,1392.00
4.67,6.30,2.00,4.35,-5.99,-6.95,592.00,1584.00,1296.00,1043.00,1387.00


7.21,3.63,-0.12,4.47,-2.02,-9.50,589.00,1579.00,1315.00,1045.00,1392.00
7.13,3.37,-0.19,4.48,-1.97,-9.61,592.00,1584.00,1318.00,1040.00,1388.00
6.71,3.44,-0.16,4.49,-1.91,-9.65,591.00,1584.00,1312.00,1041.00,1389.00
6.55,3.54,-0.20,4.48,-1.96,-9.71,589.00,1584.00,1314.00,1045.00,1389.00
6.56,3.57,-0.36,4.48,-1.88,-9.74,592.00,1584.00,1313.00,1041.00,1392.00
6.41,3.64,-0.47,4.49,-1.79,-9.78,591.00,1584.00,1317.00,1043.00,1386.00
6.36,4.06,-0.11,4.49,-1.77,-9.83,593.00,1587.00,1307.00,1040.00,1390.00
6.29,4.61,0.20,4.40,-1.80,-9.84,593.00,1585.00,1322.00,1041.00,1389.00
6.23,4.64,0.20,4.32,-1.81,-9.86,592.00,1577.00,1314.00,1044.00,1386.00
6.16,4.64,0.35,4.33,-1.83,-9.85,592.00,1582.00,1321.00,1040.00,1388.00


13.51,-6.19,-7.44,4.42,-3.68,-8.49,581.00,1557.00,1264.00,1040.00,1377.00
13.51,-6.28,-7.59,4.43,-3.68,-8.51,586.00,1562.00,1256.00,1041.00,1385.00
13.48,-6.33,-7.75,4.44,-3.68,-8.53,580.00,1557.00,1265.00,1040.00,1381.00
13.57,-6.36,-7.71,4.45,-3.67,-8.55,579.00,1556.00,1264.00,1040.00,1379.00
13.55,-6.56,-7.85,4.47,-3.66,-8.58,581.00,1552.00,1271.00,1040.00,1377.00
13.58,-6.61,-7.88,4.49,-3.65,-8.62,588.00,1553.00,1269.00,1040.00,1379.00
13.59,-6.70,-7.86,4.52,-3.64,-8.64,580.00,1561.00,1262.00,1040.00,1381.00
13.64,-6.74,-7.99,4.55,-3.62,-8.68,582.00,1553.00,1264.00,1040.00,1383.00
13.54,-6.76,-8.02,4.59,-3.59,-8.71,586.00,1555.00,1265.00,1038.00,1377.00
13.59,-6.69,-8.32,4.63,-3.56,-8.73,586.00,1555.00,1266.00,1041.00,1382.00


11.99,-3.17,-5.53,3.73,-4.89,-7.29,587.00,1564.00,1282.00,1040.00,1387.00
12.06,-3.23,-5.33,3.67,-4.92,-7.24,592.00,1552.00,1283.00,1042.00,1381.00
12.06,-3.22,-5.33,3.68,-4.97,-7.18,588.00,1555.00,1289.00,1040.00,1382.00
12.10,-3.18,-5.32,3.70,-4.97,-7.10,585.00,1552.00,1283.00,1040.00,1387.00
12.11,-3.29,-5.48,3.73,-4.99,-7.06,591.00,1552.00,1287.00,1040.00,1385.00
11.93,-3.03,-5.34,3.70,-5.02,-6.99,590.00,1555.00,1280.00,1039.00,1389.00
12.22,-3.17,-5.52,3.68,-5.03,-6.93,591.00,1552.00,1280.00,1040.00,1387.00
12.71,-3.11,-5.64,3.70,-4.99,-6.85,592.00,1554.00,1286.00,1043.00,1385.00
12.70,-3.24,-5.97,3.73,-4.97,-6.81,591.00,1563.00,1281.00,1038.00,1383.00
12.73,-3.55,-6.09,3.74,-4.92,-6.80,590.00,1553.00,1284.00,1037.00,1386.00


4.00,7.60,3.08,5.52,-6.24,-6.87,593.00,1586.00,1312.00,1043.00,1389.00
4.30,7.42,2.98,5.35,-6.34,-6.81,592.00,1586.00,1315.00,1040.00,1389.00
4.51,6.98,3.01,5.19,-6.44,-6.80,591.00,1584.00,1311.00,1050.00,1389.00
4.87,6.79,3.08,5.06,-6.53,-6.78,589.00,1584.00,1313.00,1042.00,1390.00
4.95,6.66,2.93,4.95,-6.57,-6.72,591.00,1588.00,1315.00,1046.00,1391.00
4.84,6.40,2.98,4.87,-6.64,-6.64,592.00,1584.00,1315.00,1045.00,1392.00
4.87,6.23,2.98,4.83,-6.76,-6.56,590.00,1585.00,1315.00,1043.00,1388.00
5.05,6.02,2.66,4.71,-6.83,-6.50,594.00,1587.00,1314.00,1049.00,1389.00
5.03,5.91,2.40,4.55,-6.90,-6.42,591.00,1585.00,1312.00,1041.00,1389.00
5.26,5.47,2.17,4.40,-6.89,-6.36,592.00,1579.00,1317.00,1046.00,1389.00


4.67,2.90,0.44,4.70,-2.61,-9.40,589.00,1585.00,1321.00,1043.00,1390.00
4.77,2.75,0.33,4.65,-2.61,-9.45,592.00,1585.00,1325.00,1041.00,1389.00
4.68,2.55,0.12,4.62,-2.57,-9.46,592.00,1585.00,1318.00,1047.00,1390.00
4.75,2.54,-0.04,4.59,-2.55,-9.45,595.00,1585.00,1318.00,1051.00,1389.00
4.69,2.48,-0.21,4.55,-2.48,-9.43,590.00,1578.00,1322.00,1046.00,1387.00
4.77,2.55,-0.13,4.54,-2.43,-9.40,592.00,1584.00,1317.00,1045.00,1390.00
4.80,2.59,-0.08,4.55,-2.39,-9.34,587.00,1584.00,1323.00,1045.00,1388.00
4.77,2.63,-0.10,4.56,-2.36,-9.27,592.00,1586.00,1317.00,1045.00,1389.00
4.81,2.66,-0.19,4.57,-2.33,-9.20,591.00,1584.00,1316.00,1050.00,1389.00
4.69,2.74,-0.15,4.61,-2.30,-9.12,592.00,1586.00,1321.00,1042.00,1391.00


14.45,-5.89,-7.84,5.20,-3.29,-8.52,593.00,1557.00,1280.00,1039.00,1379.00
14.41,-6.01,-8.09,5.22,-3.20,-8.59,583.00,1562.00,1280.00,1040.00,1379.00
14.47,-6.21,-7.91,5.27,-3.12,-8.68,587.00,1565.00,1278.00,1038.00,1379.00
14.39,-6.18,-7.79,5.32,-3.07,-8.74,592.00,1563.00,1281.00,1037.00,1375.00
14.22,-6.20,-7.89,5.38,-3.04,-8.79,586.00,1555.00,1283.00,1040.00,1377.00
13.94,-6.01,-8.00,5.41,-2.98,-8.83,589.00,1558.00,1284.00,1040.00,1378.00
13.72,-6.06,-8.24,5.47,-2.92,-8.84,591.00,1559.00,1285.00,1040.00,1376.00
13.35,-6.01,-8.09,5.57,-2.91,-8.85,590.00,1561.00,1281.00,1041.00,1379.00
13.09,-5.79,-8.34,5.56,-2.89,-8.83,583.00,1562.00,1283.00,1040.00,1377.00
12.56,-5.88,-7.98,5.56,-2.85,-8.77,589.00,1566.00,1284.00,1043.00,1381.00


14.14,-4.60,-8.12,4.77,-3.49,-8.79,582.00,1554.00,1284.00,1040.00,1383.00
13.95,-4.32,-8.07,4.72,-3.49,-8.81,587.00,1555.00,1281.00,1046.00,1382.00
14.09,-4.46,-7.96,4.69,-3.48,-8.77,587.00,1554.00,1281.00,1040.00,1378.00
14.44,-4.81,-7.95,4.67,-3.47,-8.74,583.00,1555.00,1280.00,1040.00,1377.00
14.63,-4.98,-7.93,4.68,-3.43,-8.71,589.00,1552.00,1280.00,1040.00,1385.00
14.69,-5.08,-7.91,4.72,-3.39,-8.67,583.00,1554.00,1281.00,1040.00,1375.00
14.63,-5.13,-8.04,4.75,-3.37,-8.65,582.00,1555.00,1280.00,1043.00,1378.00
14.48,-5.24,-8.14,4.75,-3.38,-8.65,582.00,1555.00,1271.00,1040.00,1377.00
14.40,-5.18,-8.19,4.74,-3.40,-8.63,592.00,1548.00,1282.00,1041.00,1378.00
14.29,-5.19,-7.99,4.71,-3.44,-8.61,586.00,1557.00,1278.00,1040.00,1383.00


12.50,-4.98,-4.23,2.15,-5.60,-7.25,591.00,1552.00,1264.00,1040.00,1378.00
12.60,-4.74,-4.72,2.09,-5.69,-7.21,592.00,1555.00,1265.00,1029.00,1378.00
12.39,-4.25,-5.30,1.93,-5.73,-7.14,587.00,1552.00,1271.00,1038.00,1381.00
12.44,-3.73,-5.01,1.86,-5.82,-6.99,590.00,1552.00,1270.00,1034.00,1379.00
12.29,-3.54,-5.32,1.58,-5.74,-6.87,587.00,1552.00,1274.00,1035.00,1378.00
12.33,-3.67,-4.71,1.50,-5.86,-6.81,592.00,1554.00,1279.00,1040.00,1379.00
12.77,-3.93,-5.15,1.24,-5.94,-6.78,583.00,1552.00,1273.00,1035.00,1378.00
13.91,-3.91,-5.58,1.09,-5.74,-7.02,589.00,1552.00,1270.00,1035.00,1380.00
12.51,-3.36,-4.72,1.17,-5.59,-7.07,591.00,1552.00,1273.00,1030.00,1378.00
17.35,-4.71,-6.01,0.85,-5.38,-7.33,590.00,1552.00,1271.00,1040.00,1374.00


4.09,1.55,0.07,5.03,-3.98,-7.94,592.00,1588.00,1312.00,1040.00,1390.00
3.93,1.38,0.08,4.93,-4.03,-7.99,592.00,1586.00,1314.00,1045.00,1386.00
3.64,1.60,0.00,4.84,-4.09,-8.01,591.00,1586.00,1315.00,1040.00,1389.00
3.80,1.66,0.03,4.81,-4.09,-7.96,592.00,1586.00,1314.00,1044.00,1392.00
4.11,1.75,0.17,4.83,-4.09,-7.96,592.00,1589.00,1315.00,1041.00,1388.00
3.39,2.18,0.64,4.80,-4.31,-7.95,592.00,1585.00,1314.00,1043.00,1391.00
3.67,2.68,0.37,4.63,-4.35,-7.87,592.00,1585.00,1317.00,1044.00,1389.00
3.87,2.16,0.46,4.69,-4.40,-7.82,592.00,1584.00,1319.00,1044.00,1390.00
3.58,2.17,0.82,4.81,-4.51,-7.83,592.00,1587.00,1316.00,1042.00,1388.00
3.52,2.83,0.79,4.77,-4.65,-7.81,589.00,1583.00,1315.00,1042.00,1392.00


7.24,0.27,-0.42,6.13,-0.19,-11.58,592.00,1582.00,1315.00,1045.00,1387.00
6.96,0.46,-0.72,6.01,-0.20,-11.52,594.00,1584.00,1315.00,1040.00,1390.00
6.61,0.26,-0.64,5.86,-0.23,-11.43,592.00,1584.00,1315.00,1046.00,1387.00
6.01,0.16,-0.32,5.78,-0.33,-11.36,586.00,1584.00,1309.00,1041.00,1390.00
5.80,0.41,0.26,5.57,-0.49,-11.29,592.00,1587.00,1311.00,1041.00,1386.00
6.07,0.76,0.58,5.27,-0.64,-11.21,590.00,1584.00,1313.00,1042.00,1391.00
6.49,0.94,0.68,5.18,-0.71,-11.13,593.00,1584.00,1312.00,1051.00,1389.00
6.98,1.08,0.83,5.16,-0.75,-11.04,593.00,1584.00,1315.00,1042.00,1388.00
6.87,1.07,0.79,5.12,-0.78,-10.97,587.00,1586.00,1306.00,1040.00,1391.00
6.80,1.30,0.71,4.99,-0.71,-10.88,587.00,1578.00,1311.00,1041.00,1390.00


4.50,-3.66,-8.32,4.50,-3.66,-8.32,586.00,1562.00,1290.00,1040.00,1383.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,580.00,1568.00,1290.00,1041.00,1386.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,586.00,1567.00,1287.00,1040.00,1384.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,592.00,1569.00,1289.00,1043.00,1382.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,589.00,1574.00,1293.00,1040.00,1383.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,592.00,1569.00,1287.00,1038.00,1387.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,589.00,1567.00,1286.00,1040.00,1389.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,589.00,1578.00,1296.00,1040.00,1383.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,583.00,1577.00,1296.00,1041.00,1384.00
4.50,-3.66,-8.32,4.50,-3.66,-8.32,587.00,1573.00,1296.00,1040.00,1382.00